,FRYC2Y10 Index,FRYC1030 Index,DEYC2Y10 Index,DEYC2Y30 Index
2014-09-01,125.1,101.3,92.477,180.498
2014-09-02,130.4,103.0,96.118,185.527
2014-09-03,131.1,104.7,97.328,188.707
2014-09-04,135.0,108.9,104.43,201.961
2014-09-05,128.6,109.9,99.866,197.33
2014-09-08,131.3,109.1,102.093,198.251
2014-09-09,136.7,109.1,106.98,204.189
2014-09-10,138.1,108.3,111.157,204.075
2014-09-11,141.6,107.7,111.328,203.391
2014-09-12,142.5,107.6,113.823,205.068
2014-09-15,142.4,108.1,113.528,205.967
2014-09-16,141.9,110.9,111.696,206.97
2014-09-17,139.3,111.4,111.658,206.657
2014-09-18,141.4,111.3,113.577,207.819
2014-09-19,137.9,111.1,110.929,205.498
2014-09-22,134.1,110.7,107.477,200.876
2014-09-23,134.1,107.3,105.929,197.567
2014-09-24,134.2,107.5,105.803,197.716
2014-09-25,132.9,108.5,103.787,197.63
2014-09-26,131.8,105.3,103.89,195.318
2014-09-29,130.7,105.1,103.1,194.189
2014-09-30,129.5,106.5,102.683,195.146
2014-10-01,125.7,106.4,98.511,190.868
2014-10-02,126.0,106.4,97.289,188.948
2014-10-03,126.9,104.9,99.116,188.894
2014-10-06,125.6,105.5,97.463,188.829
2014-10-07,125.1,106.8,96.902,189.325
2014-10-08,125.4,106.8,97.121,189.691
2014-10-09,123.9,107.2,96.669,189.619
2014-10-10,124.1,106.3,93.988,186.855
2014-10-13,125.4,107.5,94.008,188.069
2014-10-14,119.7,106.1,88.872,180.826
2014-10-15,113.5,104.6,81.62,171.428
2014-10-16,121.7,103.3,87.039,176.311
2014-10-17,127.2,106.2,90.949,181.904
2014-10-20,129.6,107.4,90.998,182.846
2014-10-21,127.4,108.5,91.913,183.708
2014-10-22,126.5,108.9,91.442,183.334
2014-10-23,128.1,110.1,94.535,187.251
2014-10-24,127.5,109.5,92.732,185.018
2014-10-27,126.0,108.4,91.192,182.033
2014-10-28,126.2,107.2,92.311,182.882
2014-10-29,126.7,107.5,93.645,184.533
2014-10-30,122.6,107.1,88.604,178.666
2014-10-31,118.3,108.6,89.519,181.251
2014-11-03,120.1,109.2,89.887,182.6
2014-11-04,115.9,109.1,85.87,177.986
2014-11-05,118.7,110.6,88.369,182.222
2014-11-06,118.3,111.6,88.487,182.853
2014-11-07,117.5,110.7,87.483,181.122
2014-11-10,118.1,110.0,88.426,180.78
2014-11-11,116.7,110.0,87.414,179.991
2014-11-12,116.4,109.8,85.375,177.645
2014-11-13,115.7,109.7,84.077,176.43
2014-11-14,113.6,108.7,82.7,173.637
2014-11-17,114.0,108.1,83.673,174.77
2014-11-18,112.7,108.7,82.124,173.585
2014-11-19,115.8,108.1,85.883,176.802
2014-11-20,111.5,108.9,81.654,172.669
2014-11-21,109.7,109.2,80.678,172.592
2014-11-24,110.1,109.4,81.546,173.761
2014-11-25,105.3,109.1,78.317,169.907
2014-11-26,104.5,108.0,77.534,167.644
2014-11-27,98.6,107.5,73.805,163.334
2014-11-28,96.0,106.1,73.12,162.314
2014-12-01,97.6,106.4,75.017,164.814
2014-12-02,100.6,106.7,76.685,165.868
2014-12-03,101.6,108.0,77.862,167.984
2014-12-04,102.9,106.9,78.619,167.195
2014-12-05,102.6,106.9,79.359,167.101
2014-12-08,97.7,107.4,74.604,162.768
2014-12-09,96.6,104.8,71.857,157.32
2014-12-10,96.1,103.6,70.686,154.911
2014-12-11,94.9,102.9,70.998,155.252
2014-12-12,89.8,101.4,66.735,147.824
2014-12-15,90.2,101.8,67.376,149.729
2014-12-16,87.7,99.6,65.453,146.436
2014-12-17,88.5,100.4,66.086,148.032
2014-12-18,90.0,103.5,69.048,153.009
2014-12-19,91.3,105.6,67.141,152.849
2014-12-22,91.3,106.0,69.239,155.555
2014-12-23,89.5,106.9,68.104,154.632
2014-12-24,83.8,102.7,49.079,134.559
2014-12-25,83.8,102.7,67.941,153.421
2014-12-26,83.8,102.7,67.941,153.421
2014-12-29,86.7,106.5,63.906,148.998
2014-12-30,86.0,106.6,64.256,148.834
2014-12-31,80.6,101.7,54.149,138.413
2015-01-01,85.1,105.8,63.389,147.653
2015-01-02,84.0,106.4,60.605,143.311
2015-01-05,85.2,104.4,61.611,141.664
2015-01-06,77.6,97.2,54.695,127.369
2015-01-07,84.0,96.4,59.103,134.247
2015-01-08,84.8,98.1,61.197,138.102
2015-01-09,84.4,96.9,60.979,136.446
2015-01-12,81.6,96.1,59.109,132.717
2015-01-13,80.8,94.4,59.526,133.678
2015-01-14,71.9,93.2,54.231,128.131
2015-01-15,76.0,93.5,61.85,130.763
2015-01-16,73.2,92.9,61.355,131.69
2015-01-19,73.7,92.2,60.581,131.22
2015-01-20,72.9,91.0,60.469,129.482
2015-01-21,78.2,89.9,68.772,138.045
2015-01-22,70.8,90.0,61.619,132.231
2015-01-23,63.8,88.8,52.667,122.986
2015-01-26,66.5,86.8,54.166,124.548
2015-01-27,65.3,87.3,53.401,122.416
2015-01-28,65.6,86.5,51.822,119.653
2015-01-29,69.0,87.4,53.338,121.307
2015-01-30,62.9,84.5,48.529,113.145
2015-02-02,63.2,81.4,49.287,111.072
2015-02-03,67.6,82.1,53.597,115.877
2015-02-04,69.3,78.1,55.472,115.733
2015-02-05,69.8,77.8,55.815,114.864
2015-02-06,72.8,77.3,57.776,116.244
2015-02-09,77.7,73.0,55.562,114.299
2015-02-10,81.6,71.5,58.404,116.889
2015-02-11,79.3,71.1,56.452,114.911
2015-02-12,75.1,69.4,53.98,111.121
2015-02-13,75.3,70.6,56.034,114.136
2015-02-16,77.1,72.0,55.492,114.722
2015-02-17,79.2,71.6,58.295,118.391
2015-02-18,79.5,75.4,60.253,124.074
2015-02-19,79.8,77.6,59.157,125.453
2015-02-20,77.7,79.4,58.644,126.924
2015-02-23,75.9,80.9,58.03,127.532
2015-02-24,75.2,81.1,59.071,127.876
2015-02-25,72.5,80.7,55.403,123.908
2015-02-26,70.9,79.2,52.948,119.369
2015-02-27,73.4,80.3,55.32,123.172
2015-03-02,75.9,80.5,56.608,124.165
2015-03-03,79.3,79.9,57.047,123.756
2015-03-04,79.1,78.5,58.419,123.569
2015-03-05,76.8,75.2,54.781,114.593
2015-03-06,82.1,73.4,59.889,119.111
2015-03-09,74.0,73.1,52.965,111.075
2015-03-10,66.2,66.9,46.961,99.446
2015-03-11,63.0,62.2,44.426,93.045
2015-03-12,63.8,59.7,47.972,95.422
2015-03-13,63.9,58.8,48.704,94.69
2015-03-16,64.7,56.1,48.843,90.365
2015-03-17,66.2,59.3,48.667,92.568
2015-03-18,61.4,61.2,42.44,87.741
2015-03-19,60.4,60.9,41.81,85.857
2015-03-20,59.2,61.6,41.837,86.581
2015-03-23,62.0,61.6,44.616,87.832
2015-03-24,64.5,60.6,45.545,88.635
2015-03-25,64.1,59.3,45.276,87.306
2015-03-26,64.9,61.0,45.92,89.748
2015-03-27,65.7,62.0,45.19,89.127
2015-03-30,66.7,61.4,45.066,87.865
2015-03-31,63.9,61.2,43.089,85.384
2015-04-01,62.2,61.9,42.125,85.479
2015-04-02,65.2,62.9,44.611,89.97
2015-04-03,65.2,62.9,44.612,89.97
2015-04-06,65.2,62.9,44.612,89.97
2015-04-07,64.1,65.8,45.127,93.835
2015-04-08,63.4,67.5,44.395,93.638
2015-04-09,63.1,67.6,43.407,92.328
2015-04-10,61.3,66.3,43.296,91.617
2015-04-13,61.3,64.5,43.266,88.998
2015-04-14,59.7,63.7,41.387,85.31
2015-04-15,53.5,62.9,37.834,79.756
2015-04-16,53.4,61.5,35.768,76.857
2015-04-17,54.4,60.2,34.521,74.472
2015-04-20,53.5,59.2,34.034,72.93
2015-04-21,54.0,60.2,36.664,76.937
2015-04-22,58.2,60.6,42.338,83.586
2015-04-23,59.2,62.5,42.691,86.537
2015-04-24,60.3,64.6,41.494,86.719
2015-04-27,61.0,64.9,42.979,89.273
2015-04-28,61.8,65.7,43.478,91.238
2015-04-29,72.4,68.7,52.021,102.485
2015-04-30,78.6,68.2,58.42,108.436
2015-05-01,79.3,67.9,59.051,109.291
2015-05-04,86.9,71.0,66.748,120.666
2015-05-05,97.6,73.6,73.504,128.751
2015-05-06,105.2,78.9,80.343,142.256
2015-05-07,104.7,74.7,79.242,136.513
2015-05-08,98.9,75.4,74.928,133.672
2015-05-11,104.9,78.2,81.504,143.147
2015-05-12,111.0,80.2,87.046,149.902
2015-05-13,113.2,83.2,91.015,157.933
2015-05-14,109.9,84.8,88.182,155.656
2015-05-15,103.9,80.1,81.877,145.565
2015-05-18,107.5,81.8,84.125,149.222
2015-05-19,102.4,78.1,80.149,141.393
2015-05-20,106.7,78.0,84.154,146.537
2015-05-21,107.7,79.7,85.722,149.296
2015-05-22,104.8,79.3,81.636,145.503
2015-05-25,105.1,78.7,81.131,144.486
2015-05-26,101.5,79.8,77.025,140.94
2015-05-27,101.8,79.8,77.989,142.315
2015-05-28,100.4,79.5,75.453,138.242
2015-05-29,96.6,78.3,71.006,132.794
2015-06-01,102.4,77.1,75.464,135.904
2015-06-02,115.9,78.0,90.454,152.141
2015-06-03,130.1,79.7,106.137,169.379
2015-06-04,127.6,79.7,102.032,166.762
2015-06-05,129.5,82.1,101.876,169.245
2015-06-08,133.5,82.6,104.446,173.277
2015-06-09,139.7,83.9,110.579,180.896
2015-06-10,143.9,86.5,114.171,186.087
2015-06-11,134.2,85.8,105.0,175.203
2015-06-12,133.7,85.8,101.674,172.038
2015-06-15,138.7,84.8,100.664,169.663
2015-06-16,137.0,85.2,99.007,169.163
2015-06-17,136.5,85.9,100.084,170.577
2015-06-18,134.4,85.9,100.33,169.885
2015-06-19,130.1,86.0,95.281,165.229
2015-06-22,138.1,89.6,107.065,180.171
2015-06-23,137.3,91.4,105.995,181.213
2015-06-24,137.0,92.3,103.858,179.77
2015-06-25,139.4,94.0,105.99,184.489
2015-06-26,145.3,97.5,111.067,190.399
2015-06-29,138.7,98.0,100.658,180.552
2015-06-30,135.3,99.2,99.145,179.575
2015-07-01,142.4,102.2,105.039,189.335
2015-07-02,148.2,101.6,109.191,193.761
2015-07-03,142.0,99.7,104.116,186.006
2015-07-06,139.6,99.0,101.064,181.654
2015-07-07,128.4,95.4,90.271,166.927
2015-07-08,128.9,90.5,93.192,165.055
2015-07-09,131.9,93.6,97.294,172.524
2015-07-10,142.4,94.6,110.424,186.429
2015-07-13,140.6,99.5,107.787,188.948
2015-07-14,137.2,98.9,106.313,185.5
2015-07-15,130.0,96.3,105.712,177.591
2015-07-16,128.7,94.5,105.011,175.354
2015-07-17,123.0,92.8,100.619,170.28
2015-07-20,119.7,92.4,97.824,167.417
2015-07-21,124.4,94.1,99.903,171.6
2015-07-22,121.7,93.6,97.076,167.8
2015-07-23,119.3,93.6,96.694,167.252
2015-07-24,113.1,91.4,91.363,159.933
2015-07-27,113.9,91.3,91.387,160.112
2015-07-28,115.2,91.5,92.103,160.88
2015-07-29,119.6,92.5,95.671,166.929
2015-07-30,112.6,92.2,88.828,158.8
2015-07-31,111.6,90.1,87.498,154.455
2015-08-03,112.2,91.6,86.803,154.511
2015-08-04,114.9,93.9,88.642,158.619
2015-08-05,125.4,96.9,99.871,172.165
2015-08-06,119.8,96.8,94.917,167.128
2015-08-07,116.2,97.4,92.138,163.856
2015-08-10,120.2,96.7,96.374,168.017
2015-08-11,113.1,94.3,90.6,159.014
2015-08-12,113.1,93.3,88.655,156.264
2015-08-13,114.7,93.5,90.573,158.663
2015-08-14,117.6,92.6,92.841,159.464
2015-08-17,113.0,91.9,88.106,155.317
2015-08-18,115.5,91.8,89.488,157.206
2015-08-19,113.1,91.8,87.453,155.279
2015-08-20,111.1,90.8,83.663,151.121
2015-08-21,111.8,89.8,81.625,147.369
2015-08-24,113.7,89.5,84.188,148.465
2015-08-25,126.5,91.4,96.301,163.229
2015-08-26,122.9,90.4,93.082,160.33
2015-08-27,124.8,92.7,96.227,166.164
2015-08-28,122.8,92.8,94.737,164.516
2015-08-31,128.9,93.1,99.856,171.387
2015-09-01,130.3,93.4,100.804,171.427
2015-09-02,128.0,92.7,98.834,168.029
2015-09-03,123.7,95.0,96.057,168.098
2015-09-04,119.1,93.5,89.987,160.412
2015-09-07,129.5,88.4,89.743,163.476
2015-09-08,126.1,90.5,89.724,165.091
2015-09-09,125.9,90.5,92.1,167.14
2015-09-10,125.6,91.2,91.714,167.384
2015-09-11,122.4,93.2,88.217,165.885
2015-09-14,123.0,92.6,88.941,165.001
2015-09-15,131.6,92.5,97.032,173.385
2015-09-16,134.4,91.9,99.225,173.82
2015-09-17,133.2,90.8,98.42,171.624
2015-09-18,121.6,89.9,89.808,161.218
2015-09-21,123.7,91.1,91.589,165.045
2015-09-22,115.6,91.2,84.988,157.88
2015-09-23,116.1,91.2,84.923,157.002
2015-09-24,115.5,89.5,84.652,155.942
2015-09-25,120.4,91.0,88.989,161.871
2015-09-28,116.8,90.7,84.126,156.553
2015-09-29,115.7,89.5,83.235,156.108
2015-09-30,115.8,90.3,83.77,157.909
2015-10-01,112.6,91.1,80.269,154.464
2015-10-02,108.8,90.1,77.496,149.892
2015-10-05,113.5,92.5,82.358,158.206
2015-10-06,116.0,93.5,84.123,160.337
2015-10-07,115.1,93.2,84.096,159.241
2015-10-08,114.2,91.9,83.245,157.861
2015-10-09,117.2,92.2,86.249,161.263
2015-10-12,114.2,91.8,83.3,158.286
2015-10-13,114.1,92.7,83.731,160.007
2015-10-14,111.1,93.0,79.975,156.559
2015-10-15,112.1,92.9,80.971,156.834
2015-10-16,112.1,92.5,81.573,156.905
2015-10-19,113.5,93.4,83.081,159.58
2015-10-20,117.8,93.0,86.83,163.005
2015-10-21,112.5,92.0,82.396,157.732
2015-10-22,109.7,92.4,81.034,157.092
2015-10-23,110.8,92.8,82.911,160.23
2015-10-26,110.9,92.1,82.347,158.323
2015-10-27,107.0,91.2,78.049,152.613
2015-10-28,106.8,91.0,78.154,152.48
2015-10-29,114.6,90.0,85.427,158.957
2015-10-30,113.8,88.8,83.067,156.62
2015-11-02,117.5,90.0,86.093,160.766
2015-11-03,119.3,92.0,89.321,166.966
2015-11-04,120.6,93.7,91.62,171.122
2015-11-05,119.0,97.0,92.341,174.625
2015-11-06,123.5,97.3,98.281,182.118
2015-11-09,124.4,103.8,98.894,187.846
2015-11-10,122.5,103.4,97.027,186.407
2015-11-11,121.5,102.9,96.89,185.262
2015-11-12,121.2,101.2,96.271,181.023
2015-11-13,117.5,101.8,92.696,178.048
2015-11-16,115.4,101.6,89.361,174.609
2015-11-17,115.6,102.4,90.194,176.653
2015-11-18,112.1,100.7,87.991,171.74
2015-11-19,111.0,99.2,85.858,167.952
2015-11-20,112.4,95.7,86.666,165.593
2015-11-23,118.2,95.8,92.229,171.78
2015-11-24,114.6,97.3,89.586,170.075
2015-11-25,113.3,99.9,88.901,172.45
2015-11-26,112.7,99.7,88.735,171.713
2015-11-27,110.5,102.2,87.507,170.946
2015-11-30,111.7,104.0,88.641,174.104
2015-12-01,113.7,106.6,90.648,178.952
2015-12-02,113.4,107.0,91.091,178.649
2015-12-03,120.9,101.4,97.377,179.255
2015-12-04,122.2,101.0,97.936,179.551
2015-12-07,115.0,100.7,90.107,172.153
2015-12-08,112.8,97.7,88.308,168.027
2015-12-09,117.3,98.0,91.699,172.015
2015-12-10,115.7,98.4,89.904,172.078
2015-12-11,114.9,97.3,88.861,168.262
2015-12-14,120.0,97.6,91.04,169.94
2015-12-15,125.8,96.5,97.828,174.548
2015-12-16,128.6,97.2,100.307,177.11
2015-12-17,123.0,96.6,94.329,170.706
2015-12-18,119.2,96.0,89.997,165.576
2015-12-21,119.9,96.1,91.044,167.774
2015-12-22,124.9,97.3,94.201,172.155
2015-12-23,126.6,99.8,96.008,177.422
2015-12-24,123.9,98.4,96.172,177.046
2015-12-25,,98.4,,
2015-12-28,120.4,98.2,89.587,170.077
2015-12-29,127.7,102.2,95.982,179.986
2015-12-30,129.5,102.1,97.146,182.32
2016-01-04,,,91.581,175.953
2016-01-05,123.8,105.9,91.351,177.161
2016-01-06,120.8,105.8,88.655,174.904
2016-01-07,124.8,106.0,91.921,179.167
2016-01-08,122.4,105.0,90.791,177.196
2016-01-11,125.0,103.9,92.214,177.345
2016-01-12,124.8,101.9,91.471,173.865
2016-01-13,121.2,100.9,94.914,169.551
2016-01-14,122.6,102.6,95.493,172.44
2016-01-15,120.6,102.6,93.302,170.452
2016-01-18,120.7,103.4,93.21,170.761
2016-01-19,120.5,103.9,94.187,171.521
2016-01-20,117.1,102.4,89.422,163.705
2016-01-21,114.8,103.3,89.481,166.004
2016-01-22,117.3,105.5,92.694,170.801
2016-01-25,115.1,104.8,91.847,167.927
2016-01-26,112.6,104.5,90.154,165.047
2016-01-27,112.6,103.6,88.651,162.673
2016-01-28,110.9,103.0,85.146,158.133
2016-01-29,103.3,101.7,81.04,153.884
2016-02-01,105.6,101.4,81.819,154.907
2016-02-02,104.0,101.9,78.255,152.631
2016-02-03,102.2,101.1,77.554,150.225
2016-02-04,103.3,100.9,79.015,151.154
2016-02-05,104.6,101.2,78.863,149.65
2016-02-08,102.4,98.8,72.69,141.044
2016-02-09,104.7,99.6,75.204,143.297
2016-02-10,104.8,101.5,75.192,145.15
2016-02-11,103.6,97.9,72.543,139.332
2016-02-12,106.6,98.1,76.773,143.78
2016-02-15,103.3,99.4,75.667,144.531
2016-02-16,105.7,100.5,78.107,148.782
2016-02-17,104.2,99.7,77.757,148.547
2016-02-18,98.5,98.0,73.55,143.661
2016-02-19,97.7,98.6,73.259,144.089
2016-02-22,94.0,97.5,70.872,140.177
2016-02-23,95.5,95.6,71.301,139.231
2016-02-24,92.6,95.2,67.182,133.294
2016-02-25,92.7,96.5,67.268,135.051
2016-02-26,92.7,98.7,69.187,139.403
2016-02-29,91.8,100.8,67.699,140.949
2016-03-01,94.8,104.2,70.714,146.66
2016-03-02,99.2,106.7,75.651,154.01
2016-03-03,98.9,105.7,75.067,152.729
2016-03-04,100.8,105.0,77.617,153.732
2016-03-07,108.3,98.0,77.301,156.244
2016-03-08,103.8,98.0,74.625,152.561
2016-03-09,106.7,96.9,77.822,154.635
2016-03-10,106.2,96.8,75.694,151.679
2016-03-11,102.648,95.223,73.541,148.242
2016-03-14,103.618,94.626,73.964,147.599
2016-03-15,107.477,94.539,76.683,151.129
2016-03-16,105.695,94.014,76.283,150.228
2016-03-17,97.594,91.703,69.799,141.216
2016-03-18,96.582,90.172,68.592,138.085
2016-03-21,98.661,90.995,70.762,142.026
2016-03-22,97.356,89.758,69.155,138.832
2016-03-23,97.309,90.512,68.042,138.361
2016-03-24,95.87,89.305,66.142,134.821
2016-03-25,95.872,89.256,66.141,134.776
2016-03-28,95.872,89.256,66.141,134.776
2016-03-29,91.407,88.411,63.499,130.842
2016-03-30,91.591,88.904,64.454,132.505
2016-03-31,91.965,88.421,63.826,131.261
2016-04-01,89.811,87.374,61.523,126.104
2016-04-04,89.184,86.312,60.47,124.104
2016-04-05,87.642,85.898,58.394,120.851
2016-04-06,89.684,88.108,60.655,124.857
2016-04-07,88.855,88.504,59.721,122.429
2016-04-08,89.34,91.229,60.943,126.279
2016-04-11,92.247,94.658,63.018,131.597
2016-04-12,97.351,97.528,67.734,138.461
2016-04-13,92.202,95.443,64.436,133.055
2016-04-14,96.244,94.524,66.954,135.204
2016-04-15,93.8,93.971,63.609,131.218
2016-04-18,96.108,93.978,66.267,134.287
2016-04-19,97.159,95.052,67.137,136.686
2016-04-20,95.664,94.551,65.687,134.395
2016-04-21,101.718,95.207,72.357,141.803
2016-04-22,102.428,98.019,73.223,146.017
2016-04-25,105.902,99.124,76.29,149.443
2016-04-26,105.276,98.68,78.892,150.932
2016-04-27,105.201,101.83,77.939,153.844
2016-04-28,101.88,101.498,75.169,149.804
2016-04-29,102.708,98.484,75.399,149.005
2016-05-02,100.504,96.486,74.158,145.18
2016-05-03,96.774,95.444,69.442,139.866
2016-05-04,97.527,95.557,69.862,140.926
2016-05-05,95.801,95.144,66.957,137.191
2016-05-06,95.099,95.389,65.782,135.131
2016-05-09,92.93,95.775,64.079,133.396
2016-05-10,91.534,96.275,63.141,134.25
2016-05-11,90.837,96.217,63.714,134.515
2016-05-12,93.809,97.222,66.536,137.726
2016-05-13,89.678,96.503,63.553,133.874
2016-05-16,91.264,96.706,65.535,136.114
2016-05-17,89.692,96.633,64.054,134.34
2016-05-18,92.9,97.402,67.478,139.204
2016-05-19,91.59,95.83,67.379,138.242
2016-05-20,91.523,95.751,66.928,138.192
2016-05-23,92.691,96.217,68.396,140.596
2016-05-24,92.354,96.344,68.267,140.644
2016-05-25,90.991,94.686,66.308,137.11
2016-05-26,92.085,94.733,66.354,137.098
2016-05-27,90.945,95.617,65.892,136.944
2016-05-30,93.847,96.021,68.133,140.233
2016-05-31,91.175,95.451,65.146,136.096
2016-06-01,91.061,95.308,64.951,135.339
2016-06-02,90.383,94.289,63.234,132.768
2016-06-03,85.995,91.747,60.138,127.116
2016-06-06,90.185,90.597,62.702,129.378
2016-06-07,85.228,89.463,58.631,123.586
2016-06-08,84.839,86.726,59.248,121.723
2016-06-09,82.83,83.256,57.747,117.095
2016-06-10,81.827,79.757,56.402,112.965
2016-06-13,84.214,82.641,57.258,116.372
2016-06-14,86.101,79.383,57.797,113.42
2016-06-15,84.798,79.258,58.193,113.317
2016-06-16,84.285,75.944,57.828,109.956
2016-06-17,88.16,78.718,62.431,117.978
2016-06-20,87.343,80.857,63.76,122.209
2016-06-21,87.181,81.218,63.28,122.324
2016-06-22,87.695,80.836,64.218,123.018
2016-06-23,90.02,83.716,65.884,128.966
2016-06-24,87.209,74.793,59.165,112.977
2016-06-27,79.011,69.442,53.374,102.763
2016-06-28,74.721,73.255,54.348,108.077
2016-06-29,73.176,72.718,52.523,103.13
2016-06-30,72.073,72.431,52.9,103.788
2016-07-01,70.448,74.51,52.163,104.099
2016-07-04,72.704,76.857,52.759,106.624
2016-07-05,73.106,75.311,49.512,101.879
2016-07-06,73.841,75.011,50.232,102.485
2016-07-07,73.978,75.623,51.161,105.26
2016-07-08,71.102,74.494,50.414,104.175
2016-07-11,71.612,75.001,52.841,107.391
2016-07-12,73.654,77.531,57.624,115.198
2016-07-13,69.967,75.567,58.721,108.23
2016-07-14,72.705,76.591,61.968,113.24
2016-07-15,76.631,77.655,65.539,117.986
2016-07-18,75.177,78.148,63.243,116.977
2016-07-19,73.381,77.469,61.125,114.913
2016-07-20,73.896,78.029,61.598,116.132
2016-07-21,73.292,77.154,60.235,113.328
2016-07-22,72.515,75.102,57.883,108.634
2016-07-25,71.784,74.174,56.537,106.348
2016-07-26,72.257,74.071,57.607,106.622
2016-07-27,68.082,73.878,53.666,101.317
2016-07-28,66.49,72.973,52.293,98.096
2016-07-29,64.629,71.815,50.285,95.832
2016-08-01,66.283,71.387,51.428,96.665
2016-08-02,71.124,72.864,55.945,103.214
2016-08-03,71.63,73.815,55.54,102.854
2016-08-04,66.685,74.935,51.358,99.645
2016-08-05,70.291,76.481,54.82,104.293
2016-08-08,70.674,77.808,55.571,105.895
2016-08-09,69.2,77.143,54.48,104.37
2016-08-10,67.502,76.886,52.537,101.696
2016-08-11,68.143,77.298,53.198,103.535
2016-08-12,68.484,78.615,51.546,102.653
2016-08-15,69.712,77.699,53.622,103.939
2016-08-16,75.015,77.315,57.835,108.67
2016-08-17,73.122,76.776,56.44,106.792
2016-08-18,70.151,75.256,53.728,102.625
2016-08-19,74.929,75.794,57.782,107.803
2016-08-22,70.794,75.25,53.401,102.672
2016-08-23,70.185,75.505,53.551,103.025
2016-08-24,71.19,76.776,53.491,104.065
2016-08-25,72.127,77.429,54.246,105.769
2016-08-26,73.245,78.816,54.147,106.38
2016-08-29,72.848,80.075,53.506,106.881
2016-08-30,71.973,79.322,52.294,103.674
2016-08-31,74.851,79.341,55.059,106.934
2016-09-01,75.407,81.281,55.428,109.512
2016-09-02,77.193,82.846,58.388,115.399
2016-09-05,83.289,77.29,58.936,115.89
2016-09-06,79.853,75.751,55.786,110.735
2016-09-07,78.197,73.497,54.889,108.005
2016-09-08,82.36,76.065,57.79,114.316
2016-09-09,88.313,79.319,63.928,123.253
2016-09-12,90.227,77.581,66.202,124.237
2016-09-13,92.796,78.458,69.014,128.081
2016-09-14,91.353,79.071,66.371,125.948
2016-09-15,92.387,81.66,67.431,129.582
2016-09-16,89.661,82.854,65.685,128.401
2016-09-19,91.562,83.726,66.256,127.983
2016-09-20,89.028,80.301,63.948,122.233
2016-09-21,89.723,79.713,65.389,123.662
2016-09-22,81.334,78.161,57.191,113.394
2016-09-23,81.639,77.649,58.617,114.412
2016-09-26,79.017,78.015,56.331,112.314
2016-09-27,79.755,78.71,55.36,111.441
2016-09-28,78.231,78.103,53.977,110.047
2016-09-29,81.09,78.323,56.067,112.681
2016-09-30,81.664,77.842,55.874,112.36
2016-10-03,85.088,78.197,59.23,116.924
2016-10-04,89.086,78.199,62.466,120.468
2016-10-05,93.376,79.805,66.384,126.587
2016-10-06,89.63,81.133,65.074,126.56
2016-10-07,92.677,80.78,68.449,130.747
2016-10-10,95.414,81.321,71.815,135.747
2016-10-11,92.76,80.201,68.747,130.747
2016-10-12,96.055,80.664,71.874,134.577
2016-10-13,93.759,79.015,69.307,130.134
2016-10-14,93.528,80.109,71.302,133.284
2016-10-17,94.069,81.15,70.933,133.612
2016-10-18,94.099,81.328,70.031,132.66
2016-10-19,92.038,80.837,69.289,131.338
2016-10-20,89.948,78.617,66.549,125.908
2016-10-21,89.598,79.453,66.473,127.144
2016-10-24,92.005,81.397,67.523,129.8
2016-10-25,91.544,81.14,67.621,129.233
2016-10-26,95.586,82.029,72.143,135.095
2016-10-27,104.015,84.965,79.149,144.832
2016-10-28,104.955,81.471,78.136,141.01
2016-10-31,105.055,80.813,77.803,140.147
2016-11-01,106.654,80.214,79.405,141.32
2016-11-02,104.266,80.03,76.163,138.075
2016-11-03,106.747,78.385,78.645,140.078
2016-11-04,104.753,76.025,76.88,136.256
2016-11-07,106.279,75.974,78.12,138.127
2016-11-08,109.405,77.404,81.533,142.223
2016-11-09,114.71,78.104,83.013,144.965
2016-11-10,125.46,79.474,88.902,152.321
2016-11-11,129.041,79.411,90.536,153.859
2016-11-14,135.316,79.345,92.823,155.969
2016-11-15,129.357,76.305,92.917,153.885
2016-11-16,131.071,75.411,92.575,153.594
2016-11-17,131.604,75.377,90.934,152.249
2016-11-18,135.007,76.216,93.649,155.697
2016-11-21,129.172,75.865,95.2,156.625
2016-11-22,129.734,78.494,95.155,157.742
2016-11-23,134.338,77.543,96.161,158.959
2016-11-24,136.024,79.286,98.789,163.578
2016-11-25,135.404,79.338,98.005,163.034
2016-11-28,137.432,79.645,95.407,159.813
2016-11-29,132.334,80.673,96.691,161.002
2016-11-30,136.91,82.76,99.854,166.337
2016-12-01,141.199,83.8,109.621,177.156
2016-12-02,133.666,83.356,101.139,167.572
2016-12-05,137.23,83.22,103.085,169.039
2016-12-06,137.296,82.92,105.896,171.783
2016-12-07,130.717,83.101,100.795,168.24
2016-12-08,141.637,88.66,110.744,184.561
2016-12-09,141.948,94.277,111.197,191.074
2016-12-12,145.919,95.484,113.462,194.239
2016-12-13,139.321,93.951,109.627,188.732
2016-12-14,133.336,91.794,106.57,183.176
2016-12-15,137.158,91.965,113.64,190.551
2016-12-16,139.031,88.912,110.532,183.786
2016-12-19,134.729,85.989,104.254,175.406
2016-12-20,132.985,86.352,104.595,176.381
2016-12-21,128.368,84.952,103.138,173.391
2016-12-22,136.537,85.447,102.995,173.542
2016-12-23,133.24,84.922,100.154,169.917
2016-12-26,133.265,84.959,100.186,169.933
2016-12-27,131.739,85.908,100.428,171.142
2016-12-28,132.867,87.546,99.266,171.005
2016-12-29,131.763,86.483,94.389,164.803
